departureAirportFsCode;arrivalAirportFsCode;departureDate;wPrecio;wRetardo;wDuracion;idConnection;directo;departureAirportFsCode_v1;fSalida_v1;hSalida_v1;carrierFsCode_v1;flightNumber_v1;arrivalAirportFsCode_v1;fLlegada_v1;hLlegada_v1;codeshares_v1;temp_v1;humidity_v1;pressure_v1;weather_v1;windSpeed_v1;windDeg_v1;departureAirportFsCode_v2;fSalida_v2;hSalida_v2;carrierFsCode_v2;flightNumber_v2;arrivalAirportFsCode_v2;fLlegada_v2;hLlegada_v2;codeshares_v2;temp_v2;humidity_v2;pressure_v2;weather_v2;windSpeed_v2;windDeg_v2;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_60;false;AUH;2019-10-31;21:20;EY;309;KWI;2019-10-31;22:15;[];null;null;null;null;null;null;KWI;2019-11-01;03:55;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_61;false;AUH;2019-10-31;16:35;WY;5386;MCT;2019-10-31;17:45;[(EY-null)];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_61;false;AUH;2019-10-31;16:35;EY;null;MCT;2019-10-31;17:45;[(WY-5386)];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_62;false;AUH;2019-10-31;16:35;EY;386;MCT;2019-10-31;17:45;[];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_70;false;AUH;2019-10-31;10:25;EY;101;JFK;2019-10-31;17:05;[];null;null;null;null;null;null;JFK;2019-10-31;19:15;KL;642;AMS;2019-11-01;07:20;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_72;false;AUH;2019-10-31;21:40;GF;5177;BAH;2019-10-31;21:55;[(EY-null)];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_72;false;AUH;2019-10-31;21:40;EY;null;BAH;2019-10-31;21:55;[(GF-5177)];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_73;false;AUH;2019-10-31;21:40;EY;377;BAH;2019-10-31;21:55;[];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_81;false;AUH;2019-10-31;19:20;GF;545;BAH;2019-10-31;19:30;[];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_85;false;AUH;2019-10-31;18:55;KU;662;KWI;2019-10-31;20:00;[];null;null;null;null;null;null;KWI;2019-11-01;03:55;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_88;false;AUH;2019-10-31;19:20;EY;3152;BAH;2019-10-31;19:30;[(GF-null)];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_88;false;AUH;2019-10-31;19:20;GF;null;BAH;2019-10-31;19:30;[(EY-3152)];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_89;false;AUH;2019-10-31;08:50;EY;641;NBO;2019-10-31;13:05;[];null;null;null;null;null;null;NBO;2019-10-31;23:59;KQ;1566;AMS;2019-11-01;06:25;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_89;false;AUH;2019-10-31;08:50;EY;641;NBO;2019-10-31;13:05;[];null;null;null;null;null;null;NBO;2019-10-31;23:59;KL;null;AMS;2019-11-01;06:25;[(KQ-1566)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_90;false;AUH;2019-10-31;11:15;WY;634;MCT;2019-10-31;12:25;[];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_91;false;AUH;2019-10-31;11:15;EY;5200;MCT;2019-10-31;12:25;[(WY-null)];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_91;false;AUH;2019-10-31;11:15;WY;null;MCT;2019-10-31;12:25;[(EY-5200)];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_92;false;AUH;2019-10-31;08:50;EY;641;NBO;2019-10-31;13:05;[];null;null;null;null;null;null;NBO;2019-10-31;23:59;KL;566;AMS;2019-11-01;06:25;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_94;false;AUH;2019-10-31;08:50;HU;8815;NBO;2019-10-31;13:05;[(EY-null)];null;null;null;null;null;null;NBO;2019-10-31;23:59;KQ;1566;AMS;2019-11-01;06:25;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_94;false;AUH;2019-10-31;08:50;EY;null;NBO;2019-10-31;13:05;[(HU-8815)];null;null;null;null;null;null;NBO;2019-10-31;23:59;KQ;1566;AMS;2019-11-01;06:25;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_94;false;AUH;2019-10-31;08:50;HU;8815;NBO;2019-10-31;13:05;[(EY-null)];null;null;null;null;null;null;NBO;2019-10-31;23:59;KL;null;AMS;2019-11-01;06:25;[(KQ-1566)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_94;false;AUH;2019-10-31;08:50;EY;null;NBO;2019-10-31;13:05;[(HU-8815)];null;null;null;null;null;null;NBO;2019-10-31;23:59;KL;null;AMS;2019-11-01;06:25;[(KQ-1566)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_95;false;AUH;2019-10-31;08:50;HU;8815;NBO;2019-10-31;13:05;[(EY-null)];null;null;null;null;null;null;NBO;2019-10-31;23:59;KL;566;AMS;2019-11-01;06:25;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_95;false;AUH;2019-10-31;08:50;EY;null;NBO;2019-10-31;13:05;[(HU-8815)];null;null;null;null;null;null;NBO;2019-10-31;23:59;KL;566;AMS;2019-11-01;06:25;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_96;false;AUH;2019-10-31;14:25;EY;204;BOM;2019-10-31;19:10;[];null;null;null;null;null;null;BOM;2019-11-01;02:30;KL;878;AMS;2019-11-01;07:25;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_105;false;AUH;2019-10-31;09:25;LH;9660;MUC;2019-10-31;13:00;[(EY-null)];null;null;null;null;null;null;MUC;2019-11-01;06:40;CL;2300;AMS;2019-11-01;08:15;[(LH-2300)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_105;false;AUH;2019-10-31;09:25;EY;null;MUC;2019-10-31;13:00;[(LH-9660)];null;null;null;null;null;null;MUC;2019-11-01;06:40;CL;2300;AMS;2019-11-01;08:15;[(LH-2300)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_105;false;AUH;2019-10-31;09:25;LH;9660;MUC;2019-10-31;13:00;[(EY-null)];null;null;null;null;null;null;MUC;2019-11-01;06:40;LH;2300;AMS;2019-11-01;08:15;[(CL-2300)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_105;false;AUH;2019-10-31;09:25;EY;null;MUC;2019-10-31;13:00;[(LH-9660)];null;null;null;null;null;null;MUC;2019-11-01;06:40;LH;2300;AMS;2019-11-01;08:15;[(CL-2300)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_107;false;AUH;2019-10-31;09:15;EY;7;FRA;2019-10-31;13:25;[];null;null;null;null;null;null;FRA;2019-11-01;06:55;WA;1762;AMS;2019-11-01;08:15;[(KL-1762)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_107;false;AUH;2019-10-31;09:15;EY;7;FRA;2019-10-31;13:25;[];null;null;null;null;null;null;FRA;2019-11-01;06:55;KL;1762;AMS;2019-11-01;08:15;[(WA-1762)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_108;false;AUH;2019-10-31;16:45;GF;5175;BAH;2019-10-31;17:00;[(EY-null)];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_108;false;AUH;2019-10-31;16:45;EY;null;BAH;2019-10-31;17:00;[(GF-5175)];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_109;false;AUH;2019-10-31;16:45;EY;375;BAH;2019-10-31;17:00;[];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_110;false;AUH;2019-10-31;09:15;EY;7;FRA;2019-10-31;13:25;[];null;null;null;null;null;null;FRA;2019-11-01;07:00;LH;986;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_113;false;AUH;2019-10-31;09:15;LH;9657;FRA;2019-10-31;13:25;[(EY-null)];null;null;null;null;null;null;FRA;2019-11-01;06:55;WA;1762;AMS;2019-11-01;08:15;[(KL-1762)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_113;false;AUH;2019-10-31;09:15;EY;null;FRA;2019-10-31;13:25;[(LH-9657)];null;null;null;null;null;null;FRA;2019-11-01;06:55;WA;1762;AMS;2019-11-01;08:15;[(KL-1762)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_113;false;AUH;2019-10-31;09:15;LH;9657;FRA;2019-10-31;13:25;[(EY-null)];null;null;null;null;null;null;FRA;2019-11-01;06:55;KL;1762;AMS;2019-11-01;08:15;[(WA-1762)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_113;false;AUH;2019-10-31;09:15;EY;null;FRA;2019-10-31;13:25;[(LH-9657)];null;null;null;null;null;null;FRA;2019-11-01;06:55;KL;1762;AMS;2019-11-01;08:15;[(WA-1762)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_114;false;AUH;2019-10-31;09:15;LH;9657;FRA;2019-10-31;13:25;[(EY-null)];null;null;null;null;null;null;FRA;2019-11-01;07:00;LH;986;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_114;false;AUH;2019-10-31;09:15;EY;null;FRA;2019-10-31;13:25;[(LH-9657)];null;null;null;null;null;null;FRA;2019-11-01;07:00;LH;986;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_115;false;AUH;2019-10-31;13:40;EY;17;LHR;2019-10-31;17:45;[];null;null;null;null;null;null;LHR;2019-11-01;06:50;BA;428;AMS;2019-11-01;09:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_116;false;AUH;2019-10-31;13:40;EY;17;LHR;2019-10-31;17:45;[];null;null;null;null;null;null;LHR;2019-11-01;06:30;KL;1000;AMS;2019-11-01;09:00;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_117;false;AUH;2019-10-31;02:25;EY;23;DUS;2019-10-31;06:30;[];null;null;null;null;null;null;DUS;2019-11-01;06:10;WA;1852;AMS;2019-11-01;07:05;[(KL-1852)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_117;false;AUH;2019-10-31;02:25;EY;23;DUS;2019-10-31;06:30;[];null;null;null;null;null;null;DUS;2019-11-01;06:10;KL;1852;AMS;2019-11-01;07:05;[(WA-1852)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_118;false;AUH;2019-10-31;09:45;EY;21;MAN;2019-10-31;13:50;[];null;null;null;null;null;null;MAN;2019-11-01;05:55;KL;1070;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_119;false;AUH;2019-10-31;09:45;EY;21;MAN;2019-10-31;13:50;[];null;null;null;null;null;null;MAN;2019-11-01;05:55;KK;7614;AMS;2019-11-01;08:15;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_119;false;AUH;2019-10-31;09:45;EY;21;MAN;2019-10-31;13:50;[];null;null;null;null;null;null;MAN;2019-11-01;05:55;KL;null;AMS;2019-11-01;08:15;[(KK-7614)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_120;false;AUH;2019-10-31;09:45;EY;21;MAN;2019-10-31;13:50;[];null;null;null;null;null;null;MAN;2019-11-01;05:55;BT;6018;AMS;2019-11-01;08:15;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_120;false;AUH;2019-10-31;09:45;EY;21;MAN;2019-10-31;13:50;[];null;null;null;null;null;null;MAN;2019-11-01;05:55;KL;null;AMS;2019-11-01;08:15;[(BT-6018)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_125;false;AUH;2019-10-31;09:25;AV;2417;MUC;2019-10-31;13:00;[(EY-null)];null;null;null;null;null;null;MUC;2019-11-01;06:40;CL;2300;AMS;2019-11-01;08:15;[(LH-2300)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_125;false;AUH;2019-10-31;09:25;EY;null;MUC;2019-10-31;13:00;[(AV-2417)];null;null;null;null;null;null;MUC;2019-11-01;06:40;CL;2300;AMS;2019-11-01;08:15;[(LH-2300)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_125;false;AUH;2019-10-31;09:25;AV;2417;MUC;2019-10-31;13:00;[(EY-null)];null;null;null;null;null;null;MUC;2019-11-01;06:40;LH;2300;AMS;2019-11-01;08:15;[(CL-2300)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_125;false;AUH;2019-10-31;09:25;EY;null;MUC;2019-10-31;13:00;[(AV-2417)];null;null;null;null;null;null;MUC;2019-11-01;06:40;LH;2300;AMS;2019-11-01;08:15;[(CL-2300)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_126;false;AUH;2019-10-31;10:25;EY;101;JFK;2019-10-31;17:05;[];null;null;null;null;null;null;JFK;2019-10-31;20:32;KL;6007;AMS;2019-11-01;09:10;[(DL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_126;false;AUH;2019-10-31;10:25;EY;101;JFK;2019-10-31;17:05;[];null;null;null;null;null;null;JFK;2019-10-31;20:32;DL;null;AMS;2019-11-01;09:10;[(KL-6007)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_128;false;AUH;2019-10-31;09:25;EY;3;MUC;2019-10-31;13:00;[];null;null;null;null;null;null;MUC;2019-11-01;06:40;CL;2300;AMS;2019-11-01;08:15;[(LH-2300)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_128;false;AUH;2019-10-31;09:25;EY;3;MUC;2019-10-31;13:00;[];null;null;null;null;null;null;MUC;2019-11-01;06:40;LH;2300;AMS;2019-11-01;08:15;[(CL-2300)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_131;false;AUH;2019-10-31;09:25;AV;2417;MUC;2019-10-31;13:00;[(EY-null)];null;null;null;null;null;null;MUC;2019-11-01;07:00;WA;1790;AMS;2019-11-01;08:50;[(KL-1790)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_131;false;AUH;2019-10-31;09:25;EY;null;MUC;2019-10-31;13:00;[(AV-2417)];null;null;null;null;null;null;MUC;2019-11-01;07:00;WA;1790;AMS;2019-11-01;08:50;[(KL-1790)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_131;false;AUH;2019-10-31;09:25;AV;2417;MUC;2019-10-31;13:00;[(EY-null)];null;null;null;null;null;null;MUC;2019-11-01;07:00;KL;1790;AMS;2019-11-01;08:50;[(WA-1790)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_131;false;AUH;2019-10-31;09:25;EY;null;MUC;2019-10-31;13:00;[(AV-2417)];null;null;null;null;null;null;MUC;2019-11-01;07:00;KL;1790;AMS;2019-11-01;08:50;[(WA-1790)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_132;false;AUH;2019-10-31;09:25;LH;9660;MUC;2019-10-31;13:00;[(EY-null)];null;null;null;null;null;null;MUC;2019-11-01;07:00;WA;1790;AMS;2019-11-01;08:50;[(KL-1790)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_132;false;AUH;2019-10-31;09:25;EY;null;MUC;2019-10-31;13:00;[(LH-9660)];null;null;null;null;null;null;MUC;2019-11-01;07:00;WA;1790;AMS;2019-11-01;08:50;[(KL-1790)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_132;false;AUH;2019-10-31;09:25;LH;9660;MUC;2019-10-31;13:00;[(EY-null)];null;null;null;null;null;null;MUC;2019-11-01;07:00;KL;1790;AMS;2019-11-01;08:50;[(WA-1790)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_132;false;AUH;2019-10-31;09:25;EY;null;MUC;2019-10-31;13:00;[(LH-9660)];null;null;null;null;null;null;MUC;2019-11-01;07:00;KL;1790;AMS;2019-11-01;08:50;[(WA-1790)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_133;false;AUH;2019-10-31;09:25;EY;3;MUC;2019-10-31;13:00;[];null;null;null;null;null;null;MUC;2019-11-01;07:00;WA;1790;AMS;2019-11-01;08:50;[(KL-1790)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_133;false;AUH;2019-10-31;09:25;EY;3;MUC;2019-10-31;13:00;[];null;null;null;null;null;null;MUC;2019-11-01;07:00;KL;1790;AMS;2019-11-01;08:50;[(WA-1790)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_135;false;AUH;2019-10-31;14:25;EY;303;KWI;2019-10-31;15:15;[];null;null;null;null;null;null;KWI;2019-11-01;03:55;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_136;false;AUH;2019-10-31;15:00;EY;3151;BAH;2019-10-31;15:15;[(GF-null)];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_136;false;AUH;2019-10-31;15:00;GF;null;BAH;2019-10-31;15:15;[(EY-3151)];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_137;false;AUH;2019-10-31;09:00;WY;5382;MCT;2019-10-31;10:10;[(EY-null)];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_137;false;AUH;2019-10-31;09:00;EY;null;MCT;2019-10-31;10:10;[(WY-5382)];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_138;false;AUH;2019-10-31;09:00;EY;382;MCT;2019-10-31;10:10;[];null;null;null;null;null;null;MCT;2019-10-31;23:25;KL;422;AMS;2019-11-01;06:30;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_139;false;AUH;2019-10-31;15:00;GF;543;BAH;2019-10-31;15:15;[];null;null;null;null;null;null;BAH;2019-11-01;01:15;KL;446;AMS;2019-11-01;08:15;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_140;false;AUH;2019-10-31;10:05;EY;141;YYZ;2019-10-31;16:30;[];null;null;null;null;null;null;YYZ;2019-10-31;19:05;DL;9699;AMS;2019-11-01;07:25;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_140;false;AUH;2019-10-31;10:05;EY;141;YYZ;2019-10-31;16:30;[];null;null;null;null;null;null;YYZ;2019-10-31;19:05;KL;null;AMS;2019-11-01;07:25;[(DL-9699)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_141;false;AUH;2019-10-31;10:05;AC;6669;YYZ;2019-10-31;16:30;[(EY-null)];null;null;null;null;null;null;YYZ;2019-10-31;19:05;DL;9699;AMS;2019-11-01;07:25;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_141;false;AUH;2019-10-31;10:05;EY;null;YYZ;2019-10-31;16:30;[(AC-6669)];null;null;null;null;null;null;YYZ;2019-10-31;19:05;DL;9699;AMS;2019-11-01;07:25;[(KL-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_141;false;AUH;2019-10-31;10:05;AC;6669;YYZ;2019-10-31;16:30;[(EY-null)];null;null;null;null;null;null;YYZ;2019-10-31;19:05;KL;null;AMS;2019-11-01;07:25;[(DL-9699)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_141;false;AUH;2019-10-31;10:05;EY;null;YYZ;2019-10-31;16:30;[(AC-6669)];null;null;null;null;null;null;YYZ;2019-10-31;19:05;KL;null;AMS;2019-11-01;07:25;[(DL-9699)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_142;false;AUH;2019-10-31;10:05;EY;141;YYZ;2019-10-31;16:30;[];null;null;null;null;null;null;YYZ;2019-10-31;19:05;KL;692;AMS;2019-11-01;07:25;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_143;false;AUH;2019-10-31;02:20;SN;4102;BRU;2019-10-31;06:50;[(EY-null)];null;null;null;null;null;null;BRU;2019-11-01;06:15;WA;1720;AMS;2019-11-01;07:10;[(KL-1720)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_143;false;AUH;2019-10-31;02:20;EY;null;BRU;2019-10-31;06:50;[(SN-4102)];null;null;null;null;null;null;BRU;2019-11-01;06:15;WA;1720;AMS;2019-11-01;07:10;[(KL-1720)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_143;false;AUH;2019-10-31;02:20;SN;4102;BRU;2019-10-31;06:50;[(EY-null)];null;null;null;null;null;null;BRU;2019-11-01;06:15;KL;1720;AMS;2019-11-01;07:10;[(WA-1720)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_143;false;AUH;2019-10-31;02:20;EY;null;BRU;2019-10-31;06:50;[(SN-4102)];null;null;null;null;null;null;BRU;2019-11-01;06:15;KL;1720;AMS;2019-11-01;07:10;[(WA-1720)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_145;false;AUH;2019-10-31;10:05;AC;6669;YYZ;2019-10-31;16:30;[(EY-null)];null;null;null;null;null;null;YYZ;2019-10-31;19:05;KL;692;AMS;2019-11-01;07:25;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_145;false;AUH;2019-10-31;10:05;EY;null;YYZ;2019-10-31;16:30;[(AC-6669)];null;null;null;null;null;null;YYZ;2019-10-31;19:05;KL;692;AMS;2019-11-01;07:25;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_146;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;07:10;KL;2002;AMS;2019-11-01;08:35;[(AF-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_146;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;07:10;AF;null;AMS;2019-11-01;08:35;[(KL-2002)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_147;false;AUH;2019-10-31;09:05;EY;37;CDG;2019-10-31;13:45;[];null;null;null;null;null;null;CDG;2019-11-01;07:10;AF;1240;AMS;2019-11-01;08:35;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_148;false;AUH;2019-10-31;14:20;EY;224;DEL;2019-10-31;19:30;[];null;null;null;null;null;null;DEL;2019-11-01;03:20;KL;872;AMS;2019-11-01;07:50;[];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_149;false;AUH;2019-10-31;09:05;AF;3803;CDG;2019-10-31;13:45;[(EY-null)];null;null;null;null;null;null;CDG;2019-11-01;07:10;KL;2002;AMS;2019-11-01;08:35;[(AF-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_149;false;AUH;2019-10-31;09:05;EY;null;CDG;2019-10-31;13:45;[(AF-3803)];null;null;null;null;null;null;CDG;2019-11-01;07:10;KL;2002;AMS;2019-11-01;08:35;[(AF-null)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_149;false;AUH;2019-10-31;09:05;AF;3803;CDG;2019-10-31;13:45;[(EY-null)];null;null;null;null;null;null;CDG;2019-11-01;07:10;AF;null;AMS;2019-11-01;08:35;[(KL-2002)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_149;false;AUH;2019-10-31;09:05;EY;null;CDG;2019-10-31;13:45;[(AF-3803)];null;null;null;null;null;null;CDG;2019-11-01;07:10;AF;null;AMS;2019-11-01;08:35;[(KL-2002)];null;null;null;null;null;null;
AUH;AMS;20191031;1;3;2;AUHAMS_20191101_150;false;AUH;2019-10-31;09:05;AF;3803;CDG;2019-10-31;13:45;[(EY-null)];null;null;null;null;null;null;CDG;2019-11-01;07:10;AF;1240;AMS;2019-11-01;08:35;[];null;null;null;null;null;null;
